title,brand,price,description,material,size,color,url,img_url
Navy,Clover clothing,199000,"Tunic KALANTHA by Clover Clothing

Tunic batik berbahan katun twill, dengan detail kerah lipit yang unik, kancing bukaan sepanjang dada ""busui friendly"". Lengan model balon dengan manset kancing.
Terdapat belahan pinggir pada bagian bawah tunic. Pada bagian punggung terdapat lipit. Tersedia Couple dengan Kemeja Batara. Terdapat 2 pilihan warna White & Navy. Size mulai dari S sampai dengan 3xl.

Price:
Rp. 195.000 (S/M/L/XL)
Rp. 199.000 ( XXL/3XL)
*Tunic Only
",katun twill,S,White,https://www.hijup.com/id/tunik/112644-tunic-kalantha,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/616468/big_tunic_kalantha_white_1.jpg
Sabhira Celana Cargo Aleza,,159000,,,,,https://www.hijup.com/id/categories/celana?product_search%5Bpage%5D=6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/724770/smaller_id-11134207-7r98t-lminyj2v6dy70b.jpeg
,Hajeera,300000,Levi Tunik Brown dari Hajeera. Koleksi Tunik muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Brown,https://www.hijup.com/id/tunik/134906-levi-tunik-brown,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/739829/big_v1-1852-134906-222365-26605-70-332523.jpg
Nadjani Mahira Dress Alya,,475000,,,,,https://www.hijup.com/id/categories/tunik?product_search%5Bpage%5D=6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/715934/smaller_Mahira_Alya_1.jpg
Jogger Kargo Nanda,,299000,,,,,https://www.hijup.com/id/categories/celana?product_search%5Bpage%5D=5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/723589/smaller_HJP_JOGGER_KARGO_LGRY.jpg
Sajadah Tiara 074 Naushen Salima Travel Micro Tosca,,99000,,,,,https://www.hijup.com/id/tags/dec-pd?product_search%5Bpage%5D=22,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/703758/smaller_v1-175-129333-213452-26234-46-318442.jpg
ALUNICORN - KANEEA BASIC LEGGING DEEP BLACK,,139000,,,,,https://www.hijup.com/id/tags/dec-pd?product_search%5Bpage%5D=23,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/677012/smaller_18_3_.png
,Kamiidea,179000,"Crafted from lightweight paris material, our Ultra Paris Scarf offers all-day comfort for your head and ears, effortlessly enhancing your style with steady, non-bulky, weightless elegance.

Dibuat dari bahan paris yang lebih ringan, Ultra Paris Scarf memberikan kenyamanan sepanjang hari untuk kepala dan telinga, dengan bahan yang mudah diatur, tidak bulky, dan ringan untuk tampilan fashion yang elegan.

- Lightweight
- 9 color options
- Made with lighter paris material

- Bahan ringan
- Tersedia 9 pilihan warna
- Terbuat dari bahan paris yang lebih ringan

Scarf's measurements:
- Length: 122 cm
- width : 122 cm","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",,Mapple,https://www.hijup.com/id/hijab-polos/138299-kami-ultra-paris-scarf-plain-mapple,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/751562/big_KAMI_ULTRA_PARIS_SCARF_MAPLE_1.jpg
,Heylocal,99000,Koleksi terbaru Cozy Scarf Prussian dari Heylocal,Heylocal’s Superfine Voile,,Prussian,https://www.hijup.com/id/hijab-polos/138597-cozy-scarf-prussian,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/755403/big_COZY_SCARF_PRUSSIAN.jpeg
,Heylocal,99000,Koleksi terbaru Cozy Scarf Wood dari Heylocal,Heylocal’s Superfine Voile,,Wood,https://www.hijup.com/id/hijab-polos/138613-cozy-scarf-wood,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/755407/big_COZY_SCARF_WOOD.jpeg
Alunicorn - Sara Ultrafine - Hijab Wanita - Pinky,,99000,,,,,https://www.hijup.com/id/categories/hijab-polos?product_search%5Bpage%5D=5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/679927/smaller_11_31_.png
Nada Voile Scarf - Maritime Blue,,180000,,,,,https://www.hijup.com/id/categories/hijab-polos?product_search%5Bpage%5D=4,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/739014/smaller_Voal_Maret_26_copy.jpg
Headscarf Stripe Long Dress,,499900,,,,,https://www.hijup.com/id/categories/dress?product_search%5Bpage%5D=11,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/379245/smaller_178426.jpg
,Arsscarf,180000,Koleksi terbaru Kania Square - Jet Black dari Arsscarf,Voile,,Black,https://www.hijup.com/id/hijab-polos/124489-kania-square-jet-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/678745/big_Hijup_Kania_Jet_Black.jpg
Ash Grey,Alunicorn,399000,"Shofiya Prayer Robe - Mukena Dewasa

Bermaterial Armani silk premium sangat flowly , ringan dan adem. Dengan design yang sangat multifungsi. Dilengkapi dengan ritsleting yang bisa kamu jadikan Mukena Biasa atau Mukena Ponco. Dilengkapi special pouch yang cantik.

Size Chart Shofiya Prayer Robe
-Top
Panjang Depan : 115
Panjang Belakang : 135
Lebar Bukaan Kepala : 26
-Bottom
Panjang Rok : 115
Lingkar Pinggang : 64
Lingkar Bukaan Bawah : 146",Armani silk premium,Dewasa,Ash Grey,https://www.hijup.com/id/mukena/120232-new-shofiya-prayer-robe-for-hijup,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/660750/big_ASH_GREY__2_.png
,Arsscarf,180000,Koleksi terbaru Kania Square - Peach dari Arsscarf,Voile,,Pink,https://www.hijup.com/id/hijab-polos/124488-kania-square-peach,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/678739/big_Hijup_Kania_Peach.jpg
Black ,Alunicorn,399000,"Shofiya Prayer Robe - Mukena Dewasa

Bermaterial Armani silk premium sangat flowly , ringan dan adem. Dengan design yang sangat multifungsi. Dilengkapi dengan ritsleting yang bisa kamu jadikan Mukena Biasa atau Mukena Ponco. Dilengkapi special pouch yang cantik.

Size Chart Shofiya Prayer Robe
-Top
Panjang Depan : 115
Panjang Belakang : 135
Lebar Bukaan Kepala : 26
-Bottom
Panjang Rok : 115
Lingkar Pinggang : 64
Lingkar Bukaan Bawah : 146","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",Dewasa,Black ,https://www.hijup.com/id/mukena/120233-new-shofiya-prayer-robe-for-hijup,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/660759/big_BLACK__2_.png
Creme-Silver Pink,HIJUP ACTIVE,74500,Koleksi terbaru Plain Petal Duo Set 2.0 dari HIJUP ACTIVE,Voal,,Creme-Silver Pink,https://www.hijup.com/id/hijab-polos/115438-plain-petal-duo-set-2-0,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/636253/big_283149.jpg
,Curated by Nimma,229000,Koleksi terbaru Mukena Dewasa Terusan Katun Mikro - Rahmah Leek Green dari Curated by Nimma,katun mikro,All Size,Leek Green,https://www.hijup.com/id/mukena/129457-mukena-dewasa-terusan-katun-mikro-rahmah-leek-green,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/702163/big_v1-1830-129457-213669-26240-46-318701.jpg
Nada Daily Scarf - Lava Smoke,,175000,,,,,https://www.hijup.com/id/categories/hijab-polos?product_search%5Bpage%5D=3,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/731041/smaller_Nada_daily_sept_11_copy.jpg
,Alunicorn,99000,"Sara Ultrafine Voal

Sara Ultrafine Voal merupakan hijab segiempat berbahan ultrafine voal, bahan katun voal terbaik yang sangat nyaman dikenakan. Bahannya yang tidak terlihat transparan, namun juga tidak terlalu tebal membuat hijab ini lembut & mudah dibentuk. Sara Ultrafine Voal yang super ringan, anti gerah & tidak gampang kusut sehingga cocok digunakan di segala aktivitas. 


Size : 113 cm x 113 cm

Bahan : Ultrafine Voal


Harga : 99.000


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 

Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",dewasa,Mauve,https://www.hijup.com/id/hijab-polos/125264-alunicorn-sara-ultrafine-hijab-wanita-mauve,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/679928/big_14_13_.png
,Clover clothing,189000,"Tunic bergaya kemeja dengan motif tartan kekinian berbahan katun flannel yang memiliki ketebalan yang pas, menyerap keringat, adem & sangat lembut, cocok banget untuk daily outfit kamu. Terdapat ukuran M, L, XL, XXL & 3XL. Tersedia 5 pilihan warna untuk kamu koleksi semuanya. 

Harga:
Rp.189.000 (M/L/XL)
Rp.199.000 (XXL/3XL)
*Tunic Only

Detail Size: M-L-XL-XXL-3XL
Lingkar Dada: 96-100-104-112-120
Panjang Lengan: 57-58-60-62-62
Panjang Baju: 73-78-78-83-83
On model size M

Berat: M-L-XL-XXL-3XL
250gr-270gr-280gr-295gr-320gr",Flanel Cotton,XXL,Camel,https://www.hijup.com/id/tunik/130836-tunic-agatha,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/708623/big_photo_6188280221602528293_y.jpg
,Alunicorn,99000,"Sara Ultrafine Voal

Sara Ultrafine Voal merupakan hijab segiempat berbahan ultrafine voal, bahan katun voal terbaik yang sangat nyaman dikenakan. Bahannya yang tidak terlihat transparan, namun juga tidak terlalu tebal membuat hijab ini lembut & mudah dibentuk. Sara Ultrafine Voal yang super ringan, anti gerah & tidak gampang kusut sehingga cocok digunakan di segala aktivitas. 


Size : 113 cm x 113 cm

Bahan : Ultrafine Voal


Harga : 99.000


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 

Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",dewasa,Pinky,https://www.hijup.com/id/hijab-polos/125263-alunicorn-sara-ultrafine-hijab-wanita-pinky,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/679927/big_11_31_.png
Multicolor,Buttonscarves,275000,Koleksi terbaru Kelly Square in Skyride dari Buttonscarves,Cationic Poliester,All Size,Multicolor,https://www.hijup.com/id/hijab-polos/117743-kelly-square-in-skyride,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/648754/big_KELLY_SQUARE_IN_SKYRIDE_3.jpg
Black,LEZAHRASIGNATURE,239000,"Jenis tipe celana panjang yang dapat sangat kamu andalkan
baik untuk digunakan untuk kegiatan sehari2, ngantor/meeting atau acara hangout.",- Celana panjang baggy,XXL /9115.JO,Black,https://www.hijup.com/id/pants/92925-longpant-baggy-twill-tina-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/499865/big_HJP_BLK4.jpg
,Alunicorn,189000,"Kai Knit Pants 

Kai Pants merupakan celana berbahan knit premium yang handmade sehingga lembut, stretchy, flowy dan nyaman. Memiliki pinggang full karet sehingga tidak perlu takut kekecilan. Cuttingannya dibuat wide leg sehingga memberi efek jenjang, cocok digunakan di acara santai maupun semi formal.


Size Chart :

A/B

Panjang Celana               : 100/100

Lingkar Pinggang            : 60/64

Lingkar Pinggul                : 82/84

Lingkar Paha                    : 52/54


Warna : Teal (Hijau tosca), Deep Taupe, Charcoal, Brown Sugar, Jade Black, Simple Taupe, Pumpkin (orange), Deep Pink, Off White, Forest Green.


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 


Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci

Setrika dengan panas rendah","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",B (L-XL),Simple Taupe,https://www.hijup.com/id/pants/126663-alunicorn-kai-pants-pants-wanita-knit-rajut-simple-taupe,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/686262/big_FOTO_PRODUK_WEB_4.png
,Alunicorn,99000,"Sara Ultrafine Voal

Sara Ultrafine Voal merupakan hijab segiempat berbahan ultrafine voal, bahan katun voal terbaik yang sangat nyaman dikenakan. Bahannya yang tidak terlihat transparan, namun juga tidak terlalu tebal membuat hijab ini lembut & mudah dibentuk. Sara Ultrafine Voal yang super ringan, anti gerah & tidak gampang kusut sehingga cocok digunakan di segala aktivitas. 


Size : 113 cm x 113 cm

Bahan : Ultrafine Voal


Harga : 99.000


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 

Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci
","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",dewasa,Warm Grey,https://www.hijup.com/id/hijab-polos/125389-alunicorn-sara-ultrafine-hijab-wanita-warm-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/680689/big_9_37_.png
,Alunicorn,99000,"Inner blouse keluaran terbaru dari Alunicorn, untuk melengkapi perlengkapan basic kalian. Terbuat dari premium elastane, yang tentunya strech dan anti gerah. Selain itu, elastane yang terbuat dari bahan organik ini membuat material inner ini akan susah di dapatkan di pasaran. Alunicorn mengutamakan kualitas pada setiap produknya, oleh karena itu inner blouse ini wajib kamu coba, karena kita mengutamakan kenyamanan saat dikenakan sebagai daleman. Bahan anti panas, gerah, dan juga strech bisa kamu buktikan ya, so this is must have item. Wajib banget kamu coba. Ready 6 warna ya broken white, deep black, mocca, hazelnut, nude, dan dusty pink

Size Chart :

A/B

-Lingkar Dada : 88/92 cm

-Panjang Tangan : 55/ 57cm

-Panjang Baju : 60/62 cm

-Lingkar ketiak : 38 / 40 cm


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 
","Instruksi Perawatan :

-Jangan gunakan pemutih

-Jangan dicuci di mesin cuci

-Setrika dengan panas rendah
",B (L-XL),DEEP BLACK,https://www.hijup.com/id/blouse/124351-alunicorn-kaneea-basic-inner-blouse-deep-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/675569/big_36_4_.png
,MINEA,599000,"Terbuat dari material katun linen dipadupadan dengan wastra tenun etnik ikat khas dari kota Jepara

Dengan aksen tenun rumbai disisi depan gamis dan tambahan tenun pada lengan, mempercantik tampilan gamis dan tambahan masker dengan motif tenun senada",Katun linen kombinasi polos,One size,Fuschia,https://www.hijup.com/id/long-dress/83289-mineagamis-tenun-troso-kombinasi-polos-afwan,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/668624/big_1.jpg
,MINEA,599000,"Terbuat dari material katun linen dipadupadan dengan wastra tenun etnik ikat khas dari kota Jepara

Dengan aksen tenun rumbai disisi depan gamis dan tambahan tenun pada lengan, mempercantik tampilan gamis dan tambahan masker dengan motif tenun senada",Katun linen dipadukan dengan kain tenun buatan tangan (hand made),One size,Mustard,https://www.hijup.com/id/long-dress/83295-mineagamis-tenun-troso-kombinasi-polos-afwan,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/670170/big_1.jpg
,Alunicorn,99000,"Sara Ultrafine Voal

Sara Ultrafine Voal merupakan hijab segiempat berbahan ultrafine voal, bahan katun voal terbaik yang sangat nyaman dikenakan. Bahannya yang tidak terlihat transparan, namun juga tidak terlalu tebal membuat hijab ini lembut & mudah dibentuk. Sara Ultrafine Voal yang super ringan, anti gerah & tidak gampang kusut sehingga cocok digunakan di segala aktivitas. 


Size : 113 cm x 113 cm

Bahan : Ultrafine Voal


Harga : 99.000


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 

Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci
",Ultrafine Voal,dewasa,Black,https://www.hijup.com/id/hijab-polos/125386-alunicorn-sara-ultrafine-hijab-wanita-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/680686/big_7_43_.png
,Alunicorn,99000,"Sara Ultrafine Voal

Sara Ultrafine Voal merupakan hijab segiempat berbahan ultrafine voal, bahan katun voal terbaik yang sangat nyaman dikenakan. Bahannya yang tidak terlihat transparan, namun juga tidak terlalu tebal membuat hijab ini lembut & mudah dibentuk. Sara Ultrafine Voal yang super ringan, anti gerah & tidak gampang kusut sehingga cocok digunakan di segala aktivitas. 


Size : 113 cm x 113 cm

Bahan : Ultrafine Voal


Harga : 99.000


Notes :

Kemungkinan perbedaan sedikit warna antara barang yang difoto dan barang aslinya, dikarenakan faktor cahaya dan setting layar tampilan Anda, atau flash kamera. 

Instruksi Perawatan :

Jangan gunakan pemutih

Jangan dicuci di mesin cuci
",Ultrafine Voal,dewasa,Chocopie,https://www.hijup.com/id/hijab-polos/125388-alunicorn-sara-ultrafine-hijab-wanita-chocopie,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/680688/big_12_23_.png
